1.000000000000000000e+00 -5.929079290546404035e-01 9.549022414440738737e-01 -9.450008187146683447e-01 5.670598638627707411e-01 3.172793349806713598e-02 -6.181589862206058328e-01 9.638421585599417085e-01 -9.341478602651067664e-01 5.406408174555965562e-01 -8.052702575310586308e-01 2.969203753282749214e-01 3.270679633174219947e-01 -8.236765814298326882e-01 9.994965423831851936e-01 -7.860530947427869508e-01 2.664738136900363652e-01 3.568862215918717218e-01 -8.412535328311817606e-01
1.000000000000000000e+00 -6.427876096865394739e-01 9.848077530122081313e-01 -8.660254037844383745e-01 3.420201433256679913e-01 3.420201433256688239e-01 -8.660254037844392627e-01 9.848077530122076872e-01 -6.427876096865381417e-01 -8.572527594031472204e-16 -7.660444431189779024e-01 1.736481776669299704e-01 5.000000000000004441e-01 -9.396926207859086499e-01 9.396926207859083169e-01 -4.999999999999990008e-01 -1.736481776669325516e-01 7.660444431189790127e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -6.900790114821119259e-01 9.988673391830079629e-01 -7.557495743542583799e-01 9.505604330418282455e-02 6.181589862206057218e-01 -9.898214418809326842e-01 8.145759520503363937e-01 -1.892512443604105199e-01 -5.406408174555979995e-01 -7.237340381050701987e-01 4.758191582374238227e-02 6.548607339452849896e-01 -9.954719225730845888e-01 7.860530947427870618e-01 -1.423148382732853934e-01 -5.800569095711971546e-01 9.819286972627065957e-01 -8.412535328311808724e-01
1.000000000000000000e+00 -7.345917086575334265e-01 9.968547759519422735e-01 -6.181589862206051667e-01 -1.580013959733505557e-01 8.325698546347720663e-01 -9.718115683235416524e-01 4.861967361004664867e-01 3.120334456984883986e-01 -9.096319953545184411e-01 -6.785094115571320694e-01 -7.924995685678878909e-02 7.860530947427875059e-01 -9.874388886763941775e-01 5.539200638661092579e-01 2.357589355094273365e-01 -8.738493770697861596e-01 9.500711177409449926e-01 -4.154150130018862686e-01
1.000000000000000000e+00 -7.761464642917570433e-01 9.788024462147785210e-01 -4.582265217274094082e-01 -4.009305354066150517e-01 9.638421585599425967e-01 -8.145759520503343953e-01 6.342391965656189734e-02 7.345917086575353139e-01 -9.898214418809322401e-01 -6.305526670845221782e-01 -2.048066680651914051e-01 8.888354486549240319e-01 -9.161084574320690344e-01 2.664738136900332011e-01 5.800569095712000411e-01 -9.979866764718845484e-01 6.785094115571299600e-01 1.423148382732884742e-01
1.000000000000000000e+00 -8.145759520503357276e-01 9.450008187146683447e-01 -2.817325568414292825e-01 -6.181589862206056107e-01 9.988673391830079629e-01 -5.406408174555968893e-01 -3.716624556603284057e-01 9.718115683235419855e-01 -7.557495743542562705e-01 -5.800569095711980427e-01 -3.270679633174218837e-01 9.594929736144974797e-01 -7.860530947427871729e-01 -4.758191582374299289e-02 8.412535328311816496e-01 -9.283679330160722332e-01 2.357589355094261430e-01 6.548607339452873211e-01
1.000000000000000000e+00 -8.497254299495142771e-01 8.959937742913359759e-01 -9.505604330418294945e-02 -7.957618405308318765e-01 9.341478602651068774e-01 -1.892512443604107697e-01 -7.345917086575327604e-01 9.638421585599422636e-01 -2.817325568414305037e-01 -5.272254676105024851e-01 -4.440666126057739582e-01 9.954719225730845888e-01 -6.056096871376669410e-01 -3.568862215918713887e-01 9.819286972627065957e-01 -6.785094115571326245e-01 -2.664738136900342558e-01 9.594929736144971466e-01
1.000000000000000000e+00 -8.814533634475820723e-01 8.325698546347712892e-01 9.505604330418343517e-02 -9.223542941045815846e-01 7.761464642917567103e-01 1.892512443604117411e-01 -9.549022414440742068e-01 7.126941713788622623e-01 2.817325568414319470e-01 -4.722710747726825975e-01 -5.539200638661104792e-01 9.954719225730844778e-01 -3.863451256931282329e-01 -6.305526670845226223e-01 9.819286972627063736e-01 -2.969203753282737002e-01 -7.014748877063219368e-01 9.594929736144967025e-01
1.000000000000000000e+00 -9.096319953545184411e-01 7.557495743542581579e-01 2.817325568414297821e-01 -9.898214418809327952e-01 5.406408174555970003e-01 5.406408174555976665e-01 -9.898214418809325732e-01 2.817325568414289494e-01 7.557495743542596012e-01 -4.154150130018863241e-01 -6.548607339452852116e-01 9.594929736144973687e-01 -1.423148382732847550e-01 -8.412535328311815386e-01 8.412535328311810945e-01 1.423148382732864758e-01 -9.594929736144975907e-01 6.548607339452835463e-01
1.000000000000000000e+00 -9.341478602651067664e-01 6.667690005162915101e-01 4.582265217274106295e-01 -9.938384644612541230e-01 2.511479871810779474e-01 8.145759520503360607e-01 -8.325698546347715112e-01 -2.203105327865412799e-01 9.898214418809330173e-01 -3.568862215918717773e-01 -7.452644496757547810e-01 8.888354486549233657e-01 1.108381999010113472e-01 -9.679487013963565811e-01 5.800569095711978207e-01 5.539200638661100351e-01 -9.754297868854069353e-01 1.423148382732835060e-01
1.000000000000000000e+00 -9.549022414440738737e-01 5.670598638627706300e-01 6.181589862206056107e-01 -9.341478602651066554e-01 -6.342391965656464514e-02 9.718115683235418745e-01 -5.136773915734065277e-01 -6.667690005162920652e-01 9.096319953545178860e-01 -2.969203753282748104e-01 -8.236765814298327992e-01 7.860530947427871729e-01 3.568862215918721104e-01 -9.979866764718844374e-01 2.357589355094263928e-01 8.579834132349769549e-01 -7.452644496757543369e-01 -4.154150130018876008e-01
1.000000000000000000e+00 -9.718115683235416524e-01 4.582265217274102964e-01 7.557495743542581579e-01 -8.145759520503356166e-01 -3.716624556603281837e-01 9.898214418809327952e-01 -9.505604330418271353e-02 -9.450008187146686778e-01 5.406408174555967783e-01 -2.357589355094271699e-01 -8.888354486549234768e-01 6.548607339452852116e-01 5.800569095711983758e-01 -9.283679330160723442e-01 -1.423148382732845885e-01 9.954719225730845888e-01 -3.270679633174212175e-01 -8.412535328311816496e-01
1.000000000000000000e+00 -9.848077530122080203e-01 3.420201433256686574e-01 8.660254037844385966e-01 -6.427876096865392519e-01 -6.427876096865390299e-01 8.660254037844387076e-01 3.420201433256688239e-01 -9.848077530122080203e-01 -6.123233995736766282e-16 -1.736481776669303034e-01 -9.396926207859084279e-01 5.000000000000001110e-01 7.660444431189781245e-01 -7.660444431189783465e-01 -4.999999999999998335e-01 9.396926207859083169e-01 1.736481776669306920e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -9.938384644612541230e-01 2.203105327865405583e-01 9.450008187146685668e-01 -4.297949120891715324e-01 -8.497254299495144991e-01 6.181589862206050556e-01 7.126941713788630395e-01 -7.761464642917567103e-01 -5.406408174555977775e-01 -1.108381999010109864e-01 -9.754297868854070463e-01 3.270679633174215506e-01 9.029265382866212830e-01 -5.272254676105022630e-01 -7.860530947427876169e-01 7.014748877063211596e-01 6.305526670845227333e-01 -8.412535328311809835e-01
1.000000000000000000e+00 -9.988673391830079629e-01 9.505604330418218617e-02 9.898214418809329063e-01 -1.892512443604092709e-01 -9.718115683235418745e-01 2.817325568414274506e-01 9.450008187146692329e-01 -3.716624556603257412e-01 -9.096319953545191073e-01 -4.758191582374206308e-02 -9.954719225730846999e-01 1.423148382732840056e-01 9.819286972627069288e-01 -2.357589355094265038e-01 -9.594929736144980348e-01 3.270679633174196632e-01 9.283679330160733434e-01 -4.154150130018848808e-01
1.000000000000000000e+00 -9.998741276738750683e-01 -3.172793349806810048e-02 9.988673391830079629e-01 6.342391965656540842e-02 -9.968547759519422735e-01 -9.505604330418356007e-02 9.938384644612539010e-01 1.265924535737510404e-01 -9.898214418809325732e-01 1.586596383480815345e-02 -9.994965423831850826e-01 -4.758191582374275003e-02 9.979866764718843264e-01 7.924995685678978830e-02 -9.954719225730844778e-01 -1.108381999010132346e-01 9.919548128307951185e-01 1.423148382732864758e-01
1.000000000000000000e+00 -9.968547759519422735e-01 -1.580013959733503059e-01 9.718115683235415414e-01 3.120334456984878990e-01 -9.223542941045810295e-01 -4.582265217274115177e-01 8.497254299495140550e-01 5.929079290546418468e-01 -7.557495743542564925e-01 7.924995685678866419e-02 -9.874388886763942885e-01 -2.357589355094278361e-01 9.500711177409451036e-01 3.863451256931296207e-01 -8.888354486549229216e-01 -5.272254676105029292e-01 8.052702575310576316e-01 6.548607339452872100e-01
1.000000000000000000e+00 -9.898214418809326842e-01 -2.817325568414300596e-01 9.096319953545179970e-01 5.406408174555982216e-01 -7.557495743542577138e-01 -7.557495743542593791e-01 5.406408174555970003e-01 9.096319953545189962e-01 -2.817325568414273396e-01 1.423148382732853379e-01 -9.594929736144972576e-01 -4.154150130018871567e-01 8.412535328311807614e-01 6.548607339452856557e-01 -6.548607339452838794e-01 -8.412535328311815386e-01 4.154150130018849918e-01 9.594929736144980348e-01
1.000000000000000000e+00 -9.788024462147787430e-01 -4.009305354066139970e-01 8.145759520503356166e-01 7.345917086575337596e-01 -5.136773915734051954e-01 -9.450008187146685668e-01 1.265924535737484313e-01 9.968547759519422735e-01 2.817325568414317249e-01 2.048066680651908500e-01 -9.161084574320694784e-01 -5.800569095711982648e-01 6.785094115571316253e-01 8.579834132349777320e-01 -3.270679633174214396e-01 -9.919548128307954515e-01 -7.924995685678991320e-02 9.594929736144968135e-01
1.000000000000000000e+00 -9.638421585599420416e-01 -5.136773915734066387e-01 6.900790114821118149e-01 8.814533634475824053e-01 -2.203105327865395868e-01 -9.988673391830079629e-01 -3.120334456984880100e-01 8.325698546347706230e-01 7.557495743542593791e-01 2.664738136900351440e-01 -8.579834132349768439e-01 -7.237340381050703098e-01 4.722710747726820979e-01 9.754297868854072684e-01 4.758191582374286799e-02 -9.500711177409451036e-01 -5.539200638661113674e-01 6.548607339452837683e-01
1.000000000000000000e+00 -9.450008187146684557e-01 -6.181589862206054997e-01 5.406408174555972224e-01 9.718115683235418745e-01 9.505604330418343517e-02 -9.096319953545179970e-01 -6.900790114821128141e-01 4.582265217274092972e-01 9.898214418809329063e-01 3.270679633174217726e-01 -7.860530947427872839e-01 -8.412535328311814276e-01 2.357589355094266148e-01 9.954719225730844778e-01 4.154150130018872678e-01 -7.237340381050694216e-01 -8.888354486549240319e-01 1.423148382732837558e-01
1.000000000000000000e+00 -9.223542941045813626e-01 -7.126941713788630395e-01 3.716624556603269069e-01 9.998741276738750683e-01 4.009305354066141636e-01 -6.900790114821110377e-01 -9.341478602651070995e-01 -3.172793349806878743e-02 9.096319953545178860e-01 3.863451256931287880e-01 -7.014748877063210486e-01 -9.283679330160728993e-01 -1.586596383480849692e-02 9.161084574320693674e-01 7.237340381050710869e-01 -3.568862215918707226e-01 -9.994965423831850826e-01 -4.154150130018873788e-01
1.000000000000000000e+00 -8.959937742913358649e-01 -7.957618405308323206e-01 1.892512443604098260e-01 9.638421585599419306e-01 6.667690005162917322e-01 -3.716624556603267959e-01 -9.968547759519422735e-01 -5.136773915734071938e-01 5.406408174555970003e-01 4.440666126057742358e-01 -6.056096871376664970e-01 -9.819286972627068177e-01 -2.664738136900354770e-01 7.452644496757545589e-01 9.283679330160728993e-01 7.924995685678978830e-02 -8.579834132349765108e-01 -8.412535328311815386e-01
1.000000000000000000e+00 -8.660254037844384856e-01 -8.660254037844390407e-01 -1.010643099614860578e-15 8.660254037844379305e-01 8.660254037844394848e-01 2.021286199229721155e-15 -8.660254037844374864e-01 -8.660254037844400399e-01 -3.920107718544707163e-15 5.000000000000003331e-01 -4.999999999999993894e-01 -1.000000000000000000e+00 -5.000000000000011102e-01 4.999999999999985567e-01 1.000000000000000000e+00 5.000000000000019984e-01 -4.999999999999976685e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -8.325698546347712892e-01 -9.223542941045814736e-01 -1.892512443604104921e-01 7.126941713788625954e-01 9.788024462147788540e-01 3.716624556603280727e-01 -5.670598638627701860e-01 -9.998741276738750683e-01 -5.406408174555975554e-01 5.539200638661103682e-01 -3.863451256931284550e-01 -9.819286972627065957e-01 -7.014748877063216037e-01 2.048066680651901839e-01 9.283679330160723442e-01 8.236765814298331323e-01 -1.586596383480711955e-02 -8.412535328311812055e-01
1.000000000000000000e+00 -7.957618405308319876e-01 -9.638421585599422636e-01 -3.716624556603284057e-01 5.136773915734053064e-01 9.938384644612539010e-01 6.900790114821133692e-01 -1.580013959733481965e-01 -8.814533634475808510e-01 -9.096319953545196624e-01 6.056096871376669410e-01 -2.664738136900344223e-01 -9.283679330160722332e-01 -8.579834132349776210e-01 -1.108381999010129848e-01 7.237340381050688665e-01 9.874388886763946216e-01 4.722710747726848735e-01 -4.154150130018834930e-01
1.000000000000000000e+00 -7.557495743542582689e-01 -9.898214418809327952e-01 -5.406408174555977775e-01 2.817325568414293935e-01 9.096319953545179970e-01 9.096319953545185522e-01 2.817325568414297821e-01 -5.406408174555971113e-01 -9.898214418809325732e-01 6.548607339452851006e-01 -1.423148382732850048e-01 -8.412535328311810945e-01 -9.594929736144974797e-01 -4.154150130018871567e-01 4.154150130018860465e-01 9.594929736144973687e-01 8.412535328311815386e-01 1.423148382732862260e-01
1.000000000000000000e+00 -7.126941713788627064e-01 -9.998741276738750683e-01 -6.900790114821125920e-01 3.172793349806652535e-02 7.345917086575323163e-01 9.988673391830080739e-01 6.667690005162930644e-01 -6.342391965656225816e-02 -7.557495743542566036e-01 7.014748877063214927e-01 -1.586596383480736241e-02 -7.237340381050695326e-01 -9.994965423831851936e-01 -6.785094115571331796e-01 4.758191582374060591e-02 7.452644496757534487e-01 9.979866764718845484e-01 6.548607339452869880e-01
1.000000000000000000e+00 -6.667690005162916211e-01 -9.938384644612541230e-01 -8.145759520503357276e-01 -2.203105327865408081e-01 4.861967361004684851e-01 9.450008187146683447e-01 9.223542941045814736e-01 4.297949120891719210e-01 -2.817325568414292825e-01 7.452644496757546699e-01 1.108381999010110974e-01 -5.800569095711980427e-01 -9.754297868854070463e-01 -8.738493770697850493e-01 -3.270679633174218837e-01 3.863451256931283440e-01 9.029265382866210610e-01 9.594929736144974797e-01
1.000000000000000000e+00 -6.181589862206050556e-01 -9.718115683235415414e-01 -9.096319953545186632e-01 -4.582265217274112956e-01 1.892512443604089656e-01 7.557495743542572697e-01 9.988673391830078518e-01 8.145759520503368378e-01 2.817325568414314474e-01 7.860530947427876169e-01 2.357589355094277250e-01 -4.154150130018857134e-01 -8.888354486549230327e-01 -9.819286972627069288e-01 -6.548607339452862108e-01 -4.758191582374451944e-02 5.800569095711964884e-01 9.594929736144969246e-01
1.000000000000000000e+00 -5.670598638627707411e-01 -9.341478602651066554e-01 -9.718115683235416524e-01 -6.667690005162916211e-01 -1.265924535737493750e-01 4.582265217274102964e-01 8.814533634475817392e-01 9.938384644612541230e-01 7.557495743542581579e-01 8.236765814298327992e-01 3.568862215918718883e-01 -2.357589355094271699e-01 -7.452644496757546699e-01 -9.919548128307953405e-01 -8.888354486549234768e-01 -4.722710747726832081e-01 1.108381999010108615e-01 6.548607339452852116e-01
1.000000000000000000e+00 -5.136773915734061946e-01 -8.814533634475818502e-01 -9.988673391830079629e-01 -8.325698546347718443e-01 -4.297949120891726427e-01 9.505604330418131187e-02 5.929079290546391823e-01 9.223542941045806964e-01 9.898214418809330173e-01 8.579834132349771769e-01 4.722710747726830971e-01 -4.758191582374161899e-02 -5.539200638661094800e-01 -9.029265382866207279e-01 -9.954719225730846999e-01 -8.052702575310595190e-01 -3.863451256931302868e-01 1.423148382732831174e-01
1.000000000000000000e+00 -4.582265217274104074e-01 -8.145759520503357276e-01 -9.898214418809326842e-01 -9.450008187146684557e-01 -6.900790114821119259e-01 -2.817325568414296710e-01 1.892512443604102701e-01 6.181589862206052777e-01 9.096319953545184411e-01 8.888354486549234768e-01 5.800569095711981538e-01 1.423148382732851158e-01 -3.270679633174216616e-01 -7.237340381050701987e-01 -9.594929736144973687e-01 -9.819286972627067067e-01 -7.860530947427873949e-01 -4.154150130018863796e-01
1.000000000000000000e+00 -4.009305354066134974e-01 -7.345917086575329824e-01 -9.450008187146683447e-01 -9.968547759519423845e-01 -8.814533634475825163e-01 -6.181589862206061659e-01 -2.511479871810805564e-01 1.580013959733483075e-01 5.406408174555961121e-01 9.161084574320697005e-01 6.785094115571325135e-01 3.270679633174222167e-01 -7.924995685678765112e-02 -4.722710747726818203e-01 -7.860530947427867288e-01 -9.679487013963559150e-01 -9.874388886763946216e-01 -8.412535328311820937e-01
1.000000000000000000e+00 -3.420201433256687684e-01 -6.427876096865393629e-01 -8.660254037844387076e-01 -9.848077530122081313e-01 -9.848077530122080203e-01 -8.660254037844385966e-01 -6.427876096865391409e-01 -3.420201433256684909e-01 3.216245299353273201e-16 9.396926207859083169e-01 7.660444431189780135e-01 4.999999999999998890e-01 1.736481776669302202e-01 -1.736481776669305255e-01 -5.000000000000002220e-01 -7.660444431189782355e-01 -9.396926207859084279e-01 -1.000000000000000000e+00
1.000000000000000000e+00 -2.817325568414295045e-01 -5.406408174555973334e-01 -7.557495743542579358e-01 -9.096319953545181081e-01 -9.898214418809325732e-01 -9.898214418809329063e-01 -9.096319953545188852e-01 -7.557495743542591571e-01 -5.406408174555988877e-01 9.594929736144974797e-01 8.412535328311813165e-01 6.548607339452854337e-01 4.154150130018870457e-01 1.423148382732860040e-01 -1.423148382732841166e-01 -4.154150130018853249e-01 -6.548607339452839904e-01 -8.412535328311803173e-01
1.000000000000000000e+00 -2.203105327865406970e-01 -4.297949120891716990e-01 -6.181589862206053887e-01 -7.761464642917569323e-01 -8.959937742913359759e-01 -9.718115683235417634e-01 -9.998741276738750683e-01 -9.788024462147786320e-01 -9.096319953545181081e-01 9.754297868854070463e-01 9.029265382866211720e-01 7.860530947427873949e-01 6.305526670845222892e-01 4.440666126057738472e-01 2.357589355094268646e-01 1.586596383480748731e-02 -2.048066680651911831e-01 -4.154150130018869347e-01
1.000000000000000000e+00 -1.580013959733497508e-01 -3.120334456984868443e-01 -4.582265217274100189e-01 -5.929079290546399594e-01 -7.126941713788623733e-01 -8.145759520503351725e-01 -8.959937742913354208e-01 -9.549022414440735407e-01 -9.898214418809325732e-01 9.874388886763943995e-01 9.500711177409454367e-01 8.888354486549236988e-01 8.052702575310589639e-01 7.014748877063218258e-01 5.800569095711989309e-01 4.440666126057750129e-01 2.969203753282759761e-01 1.423148382732864481e-01
1.000000000000000000e+00 -9.505604330418231107e-02 -1.892512443604095207e-01 -2.817325568414286718e-01 -3.716624556603261853e-01 -4.582265217274087976e-01 -5.406408174555957791e-01 -6.181589862206032793e-01 -6.900790114821099275e-01 -7.557495743542561595e-01 9.954719225730845888e-01 9.819286972627068177e-01 9.594929736144977017e-01 9.283679330160731213e-01 8.888354486549242539e-01 8.412535328311823157e-01 7.860530947427890602e-01 7.237340381050720861e-01 6.548607339452874321e-01
1.000000000000000000e+00 -3.172793349806753149e-02 -6.342391965656427044e-02 -9.505604330418231107e-02 -1.265924535737487922e-01 -1.580013959733493067e-01 -1.892512443604095207e-01 -2.203105327865398089e-01 -2.511479871810782805e-01 -2.817325568414286718e-01 9.994965423831850826e-01 9.979866764718844374e-01 9.954719225730845888e-01 9.919548128307953405e-01 9.874388886763943995e-01 9.819286972627068177e-01 9.754297868854072684e-01 9.679487013963564701e-01 9.594929736144977017e-01
1.000000000000000000e+00 3.172793349806797558e-02 6.342391965656515862e-02 9.505604330418364334e-02 1.265924535737505685e-01 1.580013959733514994e-01 1.892512443604121297e-01 2.203105327865428620e-01 2.511479871810817222e-01 2.817325568414325021e-01 9.994965423831850826e-01 9.979866764718843264e-01 9.954719225730844778e-01 9.919548128307951185e-01 9.874388886763940665e-01 9.819286972627063736e-01 9.754297868854064912e-01 9.679487013963555819e-01 9.594929736144965915e-01
1.000000000000000000e+00 9.505604330418275516e-02 1.892512443604103811e-01 2.817325568414299486e-01 3.716624556603278506e-01 4.582265217274107960e-01 5.406408174555979995e-01 6.181589862206057218e-01 6.900790114821124810e-01 7.557495743542588240e-01 9.954719225730845888e-01 9.819286972627067067e-01 9.594929736144973687e-01 9.283679330160724552e-01 8.888354486549232547e-01 8.412535328311808724e-01 7.860530947427870618e-01 7.237340381050696436e-01 6.548607339452844345e-01
1.000000000000000000e+00 1.580013959733501949e-01 3.120334456984876770e-01 4.582265217274111846e-01 5.929079290546414027e-01 7.126941713788639277e-01 8.145759520503367268e-01 8.959937742913367531e-01 9.549022414440746509e-01 9.898214418809331283e-01 9.874388886763942885e-01 9.500711177409452146e-01 8.888354486549230327e-01 8.052702575310578537e-01 7.014748877063201604e-01 5.800569095711967105e-01 4.440666126057722374e-01 2.969203753282725899e-01 1.423148382732824790e-01
1.000000000000000000e+00 2.203105327865406970e-01 4.297949120891716990e-01 6.181589862206053887e-01 7.761464642917569323e-01 8.959937742913359759e-01 9.718115683235417634e-01 9.998741276738750683e-01 9.788024462147786320e-01 9.096319953545181081e-01 9.754297868854070463e-01 9.029265382866211720e-01 7.860530947427873949e-01 6.305526670845222892e-01 4.440666126057738472e-01 2.357589355094268646e-01 1.586596383480748731e-02 -2.048066680651911831e-01 -4.154150130018869347e-01
1.000000000000000000e+00 2.817325568414299486e-01 5.406408174555979995e-01 7.557495743542588240e-01 9.096319953545187742e-01 9.898214418809329063e-01 9.898214418809324622e-01 9.096319953545175530e-01 7.557495743542568256e-01 5.406408174555955570e-01 9.594929736144973687e-01 8.412535328311808724e-01 6.548607339452844345e-01 4.154150130018854359e-01 1.423148382732837836e-01 -1.423148382732867534e-01 -4.154150130018881559e-01 -6.548607339452866549e-01 -8.412535328311825378e-01
1.000000000000000000e+00 3.420201433256687684e-01 6.427876096865393629e-01 8.660254037844387076e-01 9.848077530122081313e-01 9.848077530122080203e-01 8.660254037844385966e-01 6.427876096865391409e-01 3.420201433256684909e-01 -3.216245299353273201e-16 9.396926207859083169e-01 7.660444431189780135e-01 4.999999999999998890e-01 1.736481776669302202e-01 -1.736481776669305255e-01 -5.000000000000002220e-01 -7.660444431189782355e-01 -9.396926207859084279e-01 -1.000000000000000000e+00
1.000000000000000000e+00 4.009305354066138860e-01 7.345917086575336485e-01 9.450008187146686778e-01 9.968547759519422735e-01 8.814533634475814061e-01 6.181589862206040564e-01 2.511479871810775588e-01 -1.580013959733518325e-01 -5.406408174555994428e-01 9.161084574320694784e-01 6.785094115571318474e-01 3.270679633174209400e-01 -7.924995685678942747e-02 -4.722710747726837632e-01 -7.860530947427883941e-01 -9.679487013963566922e-01 -9.874388886763940665e-01 -8.412535328311799843e-01
1.000000000000000000e+00 4.582265217274104074e-01 8.145759520503357276e-01 9.898214418809326842e-01 9.450008187146684557e-01 6.900790114821119259e-01 2.817325568414296710e-01 -1.892512443604102701e-01 -6.181589862206052777e-01 -9.096319953545184411e-01 8.888354486549234768e-01 5.800569095711981538e-01 1.423148382732851158e-01 -3.270679633174216616e-01 -7.237340381050701987e-01 -9.594929736144973687e-01 -9.819286972627067067e-01 -7.860530947427873949e-01 -4.154150130018863796e-01
1.000000000000000000e+00 5.136773915734065277e-01 8.814533634475821833e-01 9.988673391830079629e-01 8.325698546347708451e-01 4.297949120891706443e-01 -9.505604330418396253e-02 -5.929079290546417358e-01 -9.223542941045820287e-01 -9.898214418809323512e-01 8.579834132349769549e-01 4.722710747726823199e-01 -4.758191582374294432e-02 -5.539200638661110343e-01 -9.029265382866217271e-01 -9.954719225730844778e-01 -8.052702575310577426e-01 -3.863451256931270117e-01 1.423148382732875028e-01
